PR-AUC,ROC-AUC,Recall,Precision,F1,F2,Brier
0.4811082691276889,0.7047578067371527,0.9036144578313253,0.3712871287128713,0.5263157894736842,0.702247191011236,0.19125889241695404
0.41696410891968805,0.6250464281292557,0.8414634146341463,0.3484848484848485,0.4928571428571429,0.655893536121673,0.20018211007118225
0.4838557317687171,0.6712454212454213,0.8452380952380952,0.3622448979591837,0.5071428571428571,0.6672932330827067,0.1950739473104477
0.48296592888344636,0.6548196333530455,0.8651685393258427,0.3793103448275862,0.5273972602739726,0.6887298747763864,0.2040494680404663
0.38493141490191596,0.6346266901822457,0.873015873015873,0.28061224489795916,0.4247104247104247,0.6138392857142857,0.1695781797170639
0.5096868799615597,0.6860082304526749,0.8444444444444444,0.37438423645320196,0.5187713310580204,0.6749555950266429,0.20291966199874878
0.4826174598730677,0.6321703134240094,0.8202247191011236,0.3613861386138614,0.5017182130584192,0.6541218637992832,0.20711548626422882
0.40259579791926947,0.6471194663432384,0.8705882352941177,0.36097560975609755,0.5103448275862069,0.6788990825688074,0.20292605459690094
0.37417521894776384,0.5936901340996169,0.8620689655172413,0.36231884057971014,0.5102040816326531,0.6756756756756757,0.21496959030628204
0.4517576831794101,0.6582188229193673,0.8289473684210527,0.31343283582089554,0.4548736462093863,0.6237623762376238,0.18546225130558014
0.45117228611603166,0.6737031075894515,0.8902439024390244,0.35436893203883496,0.5069444444444444,0.6835205992509363,0.19379395246505737
0.5032510082206635,0.6918140825528963,0.8494623655913979,0.4010152284263959,0.5448275862068965,0.6942003514938488,0.2077956646680832
0.4891602637994936,0.6981804770100811,0.8795180722891566,0.37055837563451777,0.5214285714285715,0.6899810964083176,0.19047686457633972
0.43374553845279673,0.7111809045226131,0.925,0.3523809523809524,0.5103448275862069,0.6981132075471698,0.1903277188539505
0.4154987896075377,0.6636306532663316,0.9,0.3564356435643564,0.5106382978723404,0.6896551724137931,0.1931963413953781
0.4342439597450208,0.6503252513305737,0.8764044943820225,0.37681159420289856,0.527027027027027,0.6927175843694494,0.20858867466449738
0.45706110922443627,0.6665822784810127,0.759493670886076,0.3314917127071823,0.46153846153846156,0.6036217303822937,0.18775220215320587
0.4612317783034056,0.6642670157068062,0.7954545454545454,0.3553299492385787,0.49122807017543857,0.6375227686703097,0.20257210731506348
0.43055809118034416,0.6276124907794444,0.8192771084337349,0.3487179487179487,0.4892086330935252,0.6451612903225806,0.19926603138446808
0.5337198459691579,0.6651057925771766,0.8494623655913979,0.3798076923076923,0.5249169435215947,0.6810344827586207,0.20758743584156036
0.36735868149219164,0.5916494133885438,0.7681159420289855,0.28191489361702127,0.41245136186770426,0.5711206896551724,0.18370896577835083
0.4146035339534653,0.6274497487437186,0.8375,0.3333333333333333,0.47686832740213525,0.6429942418426103,0.19594021141529083
0.4590194710844636,0.6418192918192918,0.8333333333333334,0.3333333333333333,0.47619047619047616,0.6410256410256411,0.1988438069820404
0.42916775790115036,0.6832911392405063,0.8734177215189873,0.3415841584158416,0.49110320284697506,0.666023166023166,0.1889628916978836
0.5531655347710478,0.7398857686815803,0.9431818181818182,0.38425925925925924,0.5460526315789473,0.7306338028169014,0.19121791422367096
0.36792193782170135,0.6057986434366273,0.7945205479452054,0.30687830687830686,0.44274809160305345,0.6029106029106029,0.18765340745449066
0.5073709476361533,0.6585244267198404,0.8823529411764706,0.430622009569378,0.5787781350482315,0.7293354943273906,0.2256777286529541
0.5496583143727108,0.6727932136710106,0.8192771084337349,0.3469387755102041,0.4874551971326165,0.6439393939393939,0.18994556367397308
0.496545088566654,0.6575280389713379,0.865979381443299,0.41379310344827586,0.56,0.7106598984771574,0.21660983562469482
0.47378022644129597,0.6448396963860881,0.8144329896907216,0.3910891089108911,0.5284280936454849,0.6694915254237288,0.21886546909809113
0.5004481219785828,0.6666666666666667,0.7901234567901234,0.31527093596059114,0.4507042253521127,0.6072106261859582,0.19042930006980896
0.41752274089826175,0.665938022373666,0.8441558441558441,0.3217821782178218,0.4659498207885305,0.6372549019607843,0.18727584183216095
0.43558828809167516,0.6435947873125154,0.8554216867469879,0.33649289099526064,0.48299319727891155,0.6537753222836096,0.19834502041339874
0.40670605810133464,0.6664388243335612,0.8428571428571429,0.29064039408866993,0.43223443223443225,0.6107660455486542,0.1770431101322174
0.4581872576846514,0.5992357436801882,0.8444444444444444,0.35514018691588783,0.5,0.662020905923345,0.21188007295131683
0.39314353569759974,0.6464376232047311,0.8955223880597015,0.2843601895734597,0.4316546762589928,0.6263048016701461,0.17391467094421387
0.43770604171945354,0.6467721518987342,0.8481012658227848,0.3284313725490196,0.4734982332155477,0.6442307692307693,0.19248487055301666
0.5336572070319616,0.6932593363394612,0.8709677419354839,0.37850467289719625,0.5276872964169381,0.6911262798634812,0.20385219156742096
0.46270553216293586,0.6845982419215055,0.9390243902439024,0.3701923076923077,0.5310344827586206,0.7182835820895522,0.19239000976085663
0.4236134399726599,0.6302681992337165,0.8620689655172413,0.36764705882352944,0.5154639175257731,0.6793478260869565,0.20751811563968658
0.5589361809841743,0.6940863394441159,0.8764044943820225,0.375,0.5252525252525253,0.6914893617021277,0.19753514230251312
0.4311308156894963,0.6204819277108433,0.8554216867469879,0.34134615384615385,0.4879725085910653,0.6574074074074074,0.20138932764530182
0.47620995719205905,0.7339485827290705,0.9054054054054054,0.3316831683168317,0.4855072463768116,0.6726907630522089,0.1742338240146637
0.4597067328190566,0.6461528868936277,0.8395061728395061,0.33170731707317075,0.4755244755244755,0.6427221172022685,0.19330482184886932
0.39714503213478336,0.6554901960784314,0.8,0.32085561497326204,0.4580152671755725,0.6160164271047228,0.1855235993862152
0.37385195500393714,0.600760693353286,0.7901234567901234,0.31840796019900497,0.45390070921985815,0.6095238095238096,0.2022167444229126
0.4149560778077616,0.6391605794230532,0.8658536585365854,0.3333333333333333,0.48135593220338985,0.6561922365988909,0.19806012511253357
0.42564851492464134,0.6306783949873479,0.8372093023255814,0.36363636363636365,0.5070422535211268,0.6642066420664207,0.20521220564842224
0.4832133458680473,0.6596118859915099,0.8470588235294118,0.34782608695652173,0.4931506849315068,0.6581352833638026,0.19657281041145325
0.4525152228294245,0.6062543594512904,0.8260869565217391,0.36538461538461536,0.5066666666666667,0.6597222222222222,0.21679772436618805
0.3885508127629718,0.6217088607594937,0.759493670886076,0.3225806451612903,0.4528301886792453,0.5976095617529881,0.19599957764148712
0.43517743613673315,0.6589448150394178,0.8823529411764706,0.38461538461538464,0.5357142857142857,0.7009345794392523,0.2007235884666443
0.38089738234648396,0.5621346738368015,0.7802197802197802,0.3604060913705584,0.4930555555555556,0.6327985739750446,0.22299030423164368
0.5214195938554698,0.6927478462131927,0.8571428571428571,0.32195121951219513,0.46808510638297873,0.6432748538011696,0.17949916422367096
0.6254526435656612,0.7258428233171722,0.8877551020408163,0.424390243902439,0.5742574257425742,0.7286432160804021,0.20377670228481293
0.49373778951197034,0.686501106466683,0.8795180722891566,0.35960591133004927,0.5104895104895105,0.6822429906542056,0.19145841896533966
0.47895825500144107,0.6820224719101123,0.8764044943820225,0.37142857142857144,0.5217391304347826,0.6890459363957597,0.20185770094394684
0.47921100497529423,0.6985351309307752,0.881578947368421,0.3333333333333333,0.48375451263537905,0.6633663366336634,0.1804594099521637
0.4849741204368636,0.6624984523956914,0.8658536585365854,0.3380952380952381,0.4863013698630137,0.6598513011152416,0.19324985146522522
0.449233568921361,0.6288225826420699,0.8292682926829268,0.3300970873786408,0.4722222222222222,0.6367041198501873,0.1979394108057022
0.4406164855785131,0.6548029085342518,0.8333333333333334,0.325,0.4676258992805755,0.634765625,0.1884741336107254
0.412243379375718,0.6312576312576312,0.8452380952380952,0.35148514851485146,0.4965034965034965,0.6598513011152416,0.20170995593070984
0.4480169172243218,0.6634497172362921,0.8674698795180723,0.36180904522613067,0.5106382978723404,0.6779661016949152,0.19764195382595062
0.47338348864915675,0.6052481785063752,0.84375,0.3767441860465116,0.5209003215434084,0.676126878130217,0.22132708132266998
0.38240173012931833,0.6018087511637187,0.7808219178082192,0.2780487804878049,0.41007194244604317,0.5734406438631791,0.18722422420978546
0.33765661997043883,0.5851633986928104,0.8533333333333334,0.3033175355450237,0.44755244755244755,0.6262230919765166,0.19627645611763
0.6176764761242435,0.7114250750917789,0.8613861386138614,0.4264705882352941,0.5704918032786885,0.7154605263157895,0.21243518590927124
0.4766737783259367,0.6556776556776557,0.8214285714285714,0.33495145631067963,0.47586206896551725,0.6365313653136532,0.1966141015291214
0.49724031649628814,0.6979987871437234,0.8470588235294118,0.36180904522613067,0.5070422535211268,0.6679035250463822,0.19364075362682343
0.5245963184423753,0.7212455119475053,0.8536585365853658,0.3684210526315789,0.5147058823529411,0.6756756756756757,0.1841118037700653
0.4971841485562853,0.6821733821733822,0.9285714285714286,0.34977578475336324,0.50814332247557,0.6976744186046512,0.19358746707439423
0.525053196398539,0.7137052759248028,0.8705882352941177,0.37185929648241206,0.5211267605633803,0.686456400742115,0.19018852710723877
0.4346343332084008,0.6173028328235137,0.821917808219178,0.2926829268292683,0.4316546762589928,0.6036217303822937,0.18477165699005127
0.46859215995015957,0.6355951696377229,0.8297872340425532,0.39195979899497485,0.5324232081911263,0.6782608695652174,0.2152746021747589
0.3895922519421081,0.6180969665543168,0.8552631578947368,0.3080568720379147,0.4529616724738676,0.6310679611650486,0.19172556698322296
0.4581509762089343,0.6693147362037599,0.8470588235294118,0.3317972350230415,0.4768211920529801,0.6463195691202872,0.19870059192180634
0.4173666778778817,0.658810325476992,0.8518518518518519,0.3317307692307692,0.47750865051903113,0.6484962406015038,0.19531312584877014
0.4418405298517914,0.6779746835443039,0.8734177215189873,0.3484848484848485,0.4981949458483754,0.6712062256809338,0.1890472173690796
0.3253662654871854,0.6243386243386243,0.9206349206349206,0.27230046948356806,0.42028985507246375,0.6236559139784946,0.17403468489646912
0.38512189746014647,0.6417272611302463,0.8717948717948718,0.3269230769230769,0.4755244755244755,0.6538461538461539,0.1937919557094574
0.413220778913108,0.6618191095803037,0.8717948717948718,0.3417085427135678,0.49097472924187724,0.6653620352250489,0.19026194512844086
0.4558510229977595,0.6634937739463601,0.8390804597701149,0.35436893203883496,0.49829351535836175,0.6588447653429603,0.2025507539510727
0.4936758470124452,0.6623921794134561,0.8404255319148937,0.398989898989899,0.541095890410959,0.6881533101045296,0.2125643938779831
0.5329289199596933,0.7100771568856675,0.8571428571428571,0.3842364532019704,0.5306122448979592,0.6878306878306878,0.20302890241146088
0.3953001512939777,0.630801140782992,0.8421052631578947,0.3137254901960784,0.45714285714285713,0.6299212598425197,0.1898987740278244
0.4978555277961029,0.6464634293288348,0.7906976744186046,0.3434343434343434,0.4788732394366197,0.6273062730627307,0.20078326761722565
0.5340399450516892,0.7436535272356168,0.9487179487179487,0.3645320197044335,0.5266903914590747,0.7184466019417476,0.17761464416980743
0.5193913772506159,0.6568715083798883,0.86,0.42786069651741293,0.5714285714285714,0.7154742096505824,0.21916085481643677
0.4906802408254637,0.682075350392182,0.8571428571428571,0.336734693877551,0.4835164835164835,0.6547619047619048,0.1820528656244278
0.49339226294458005,0.6598643503093765,0.8636363636363636,0.37073170731707317,0.5187713310580204,0.6822262118491921,0.20225389301776886
0.35099982317903433,0.59555338723167,0.7941176470588235,0.27,0.40298507462686567,0.5720338983050848,0.18230260908603668
0.44150843455272437,0.673107890499195,0.8611111111111112,0.3054187192118227,0.4509090909090909,0.6313645621181263,0.17704550921916962
0.4764656484785281,0.6714061935172912,0.872093023255814,0.352112676056338,0.5016722408026756,0.6732495511669659,0.1992376744747162
0.4897721212196515,0.7020122906374262,0.872093023255814,0.3694581280788177,0.5190311418685121,0.6855575868372943,0.19411589205265045
0.40869402204401123,0.6789250353606788,0.8961038961038961,0.3317307692307692,0.4842105263157895,0.6686046511627907,0.1879792958498001
0.4670060388249027,0.6919887740783264,0.8974358974358975,0.3286384976525822,0.48109965635738833,0.6666666666666666,0.1854964643716812
0.4910149263360426,0.6975316455696202,0.8860759493670886,0.330188679245283,0.48109965635738833,0.6628787878787878,0.18609154224395752
0.4523216868068351,0.6937386569872959,0.9078947368421053,0.34328358208955223,0.4981949458483754,0.6831683168316832,0.18212109804153442
0.4137981208242866,0.6534177215189874,0.8481012658227848,0.335,0.48028673835125446,0.6492248062015504,0.1917908936738968
0.45777162864674403,0.6898734177215189,0.8354430379746836,0.3492063492063492,0.4925373134328358,0.6534653465346535,0.1853468418121338
0.5034926404899835,0.6861322842389969,0.8554216867469879,0.35678391959798994,0.5035460992907801,0.6685499058380414,0.19071102142333984
0.4901985524288428,0.6767871303953779,0.8969072164948454,0.4264705882352941,0.5780730897009967,0.7347972972972973,0.21557962894439697
0.39980368142469547,0.6174509803921568,0.8133333333333334,0.2772727272727273,0.4135593220338983,0.5865384615384616,0.18855126202106476
0.4459436511762277,0.647924297924298,0.9047619047619048,0.36363636363636365,0.5187713310580204,0.6972477064220184,0.19898447394371033
0.42651110309748275,0.6578750467639356,0.9135802469135802,0.3523809523809524,0.5085910652920962,0.6928838951310862,0.1943178027868271
0.5908611174158525,0.6769768692845616,0.8545454545454545,0.4519230769230769,0.5911949685534591,0.7253086419753086,0.2296440601348877
0.41037638986559344,0.6275556127041275,0.8441558441558441,0.32019704433497537,0.4642857142857143,0.6360078277886497,0.18998515605926514
0.5148885911163495,0.6963350785340314,0.8522727272727273,0.3787878787878788,0.5244755244755245,0.6818181818181818,0.19764050841331482
0.5766501246834905,0.7143020594965674,0.9052631578947369,0.4095238095238095,0.5639344262295082,0.7288135593220338,0.20233748853206635
0.4968141535755156,0.7046049500237981,0.8636363636363636,0.38974358974358975,0.5371024734982333,0.6946983546617916,0.19688360393047333
0.5177550388959232,0.7034685479129923,0.9222222222222223,0.3755656108597285,0.5337620578778135,0.7142857142857143,0.19993473589420319
0.4433746322565665,0.6963482062491964,0.8701298701298701,0.33668341708542715,0.4855072463768116,0.6607495069033531,0.18334677815437317
0.49777411370550817,0.6755148741418765,0.9368421052631579,0.40271493212669685,0.5632911392405063,0.740432612312812,0.2111647129058838
0.5388945803637943,0.7359200470311582,0.8777777777777778,0.39303482587064675,0.5429553264604811,0.7040998217468806,0.19586355984210968
0.44859682613898577,0.6765567765567766,0.9285714285714286,0.37142857142857144,0.5306122448979592,0.7142857142857143,0.19570690393447876
0.44247246016876884,0.6825316455696202,0.8734177215189873,0.350253807106599,0.5,0.672514619883041,0.18772529065608978
0.46221279922277403,0.6791208791208792,0.8333333333333334,0.35353535353535354,0.49645390070921985,0.6554307116104869,0.1949288547039032
0.4740627862012985,0.6807806031933766,0.9213483146067416,0.3923444976076555,0.5503355704697986,0.7256637168141593,0.2027263641357422
0.5112090213304284,0.6646456780509511,0.8613861386138614,0.4182692307692308,0.5631067961165048,0.7107843137254902,0.22123610973358154
0.4466994503407945,0.6617408654445691,0.8641975308641975,0.35,0.498220640569395,0.6679389312977099,0.19279317557811737
0.42989617248433676,0.6604314752462901,0.8271604938271605,0.34536082474226804,0.48727272727272725,0.6467181467181468,0.19454029202461243
0.5795526953613187,0.7353636901241868,0.8876404494382022,0.3853658536585366,0.5374149659863946,0.7040998217468806,0.19067849218845367
0.5008675651382457,0.6281306921675774,0.8541666666666666,0.3867924528301887,0.5324675324675324,0.6879194630872483,0.21714572608470917
0.4759805696488073,0.6483036227717078,0.8829787234042553,0.40487804878048783,0.5551839464882943,0.7142857142857143,0.21510003507137299
0.41162793133885683,0.5992131792476026,0.8072289156626506,0.33004926108374383,0.46853146853146854,0.6261682242990654,0.20404094457626343
0.42585722227703443,0.6825900959294788,0.8947368421052632,0.3222748815165877,0.4738675958188153,0.6601941747572816,0.18557901680469513
0.4662232994569543,0.6791995148574894,0.8941176470588236,0.36538461538461536,0.5187713310580204,0.6934306569343066,0.19670206308364868
0.443129498917495,0.6805159450350013,0.8947368421052632,0.3238095238095238,0.4755244755244755,0.6614785992217899,0.18554507195949554
0.46138720023435464,0.6662921348314607,0.9101123595505618,0.3951219512195122,0.5510204081632653,0.7219251336898396,0.2047121673822403
0.48361142039993554,0.6717078780908567,0.851063829787234,0.40816326530612246,0.5517241379310345,0.6993006993006993,0.21293145418167114
0.4267169340475332,0.6321703134240094,0.8426966292134831,0.3640776699029126,0.5084745762711864,0.6672597864768683,0.21000972390174866
0.4735735960977014,0.6518797892720306,0.8505747126436781,0.3523809523809524,0.4983164983164983,0.6630824372759857,0.20223468542099
0.42945203984941527,0.676542906319154,0.8433734939759037,0.35714285714285715,0.5017921146953405,0.6628787878787878,0.1958569586277008
0.5238594271728603,0.6803650313880493,0.9130434782608695,0.39436619718309857,0.5508196721311476,0.7228915662650602,0.20476539433002472
0.4494698830495627,0.5802469135802469,0.8484848484848485,0.37668161434977576,0.5217391304347826,0.678513731825525,0.23076173663139343
0.5175148365529335,0.6515238642898217,0.8191489361702128,0.3719806763285024,0.5116279069767442,0.660377358490566,0.21088309586048126
0.5337126479526065,0.6740655549166187,0.8617021276595744,0.375,0.5225806451612903,0.6841216216216216,0.2080806940793991
0.5375881674895098,0.7126565589980225,0.8783783783783784,0.3140096618357488,0.4626334519572954,0.6461232604373758,0.17237059772014618
0.40923074601023135,0.6333943833943834,0.8809523809523809,0.3645320197044335,0.5156794425087108,0.686456400742115,0.2033178210258484
0.42211349340827786,0.618986568986569,0.8095238095238095,0.3333333333333333,0.4722222222222222,0.6296296296296297,0.20328152179718018
0.4852714906291399,0.6869011522134627,0.9294117647058824,0.3891625615763547,0.5486111111111112,0.7274401473296501,0.195434108376503
0.48797938298780236,0.6521584861028977,0.797752808988764,0.36787564766839376,0.5035460992907801,0.6466302367941712,0.20608533918857574
0.4581906499932695,0.7186408000963972,0.9418604651162791,0.40298507462686567,0.5644599303135889,0.7431192660550459,0.19667577743530273
0.4197311645654752,0.6237398573887387,0.8554216867469879,0.3317757009345794,0.4781144781144781,0.6501831501831502,0.20085185766220093
0.4542359548925413,0.704945054945055,0.9285714285714286,0.39195979899497485,0.5512367491166078,0.7289719626168224,0.19470767676830292
0.4397757068655545,0.6213991769547325,0.8148148148148148,0.3188405797101449,0.4583333333333333,0.6214689265536724,0.19693002104759216
0.4648179637234421,0.6025552086946468,0.7849462365591398,0.35960591133004927,0.49324324324324326,0.6347826086956522,0.21608491241931915
0.4507868322959828,0.6598901098901099,0.8571428571428571,0.36363636363636365,0.5106382978723404,0.6741573033707865,0.19879460334777832
0.4130756066629309,0.6838509316770186,0.8695652173913043,0.2912621359223301,0.43636363636363634,0.6224066390041494,0.17438332736492157
0.40419882374717486,0.6616834170854271,0.85,0.35233160621761656,0.4981684981684982,0.6627680311890838,0.19516469538211823
0.4427801989010003,0.6853410919896001,0.8780487804878049,0.36,0.5106382978723404,0.6818181818181818,0.19306166470050812
0.43370379504140993,0.6388888888888888,0.8095238095238095,0.36363636363636365,0.5018450184501845,0.6500956022944551,0.20083975791931152
0.39312875259384017,0.617808393927797,0.8205128205128205,0.3248730964467005,0.46545454545454545,0.6286836935166994,0.1944734752178192
0.46846310846756445,0.6440535004217376,0.7906976744186046,0.3469387755102041,0.48226950354609927,0.6296296296296297,0.20004478096961975
0.4006554136675806,0.6111111111111112,0.8390804597701149,0.35436893203883496,0.49829351535836175,0.6588447653429603,0.20881442725658417
0.5161160382906759,0.7152066514037836,0.8953488372093024,0.3888888888888889,0.5422535211267606,0.7103321033210332,0.1912129521369934
0.4604252024973091,0.6382303639846743,0.8620689655172413,0.35545023696682465,0.5033557046979866,0.6708407871198568,0.20378491282463074
0.46215121156617134,0.6977573243453461,0.8947368421052632,0.33170731707317075,0.48398576512455516,0.6679764243614931,0.181049183011055
0.3567311388986565,0.6219135802469136,0.8888888888888888,0.32,0.47058823529411764,0.6557377049180327,0.18814224004745483
0.43515687842407086,0.6681625227410551,0.8352941176470589,0.3604060913705584,0.5035460992907801,0.6610800744878957,0.2006695568561554
0.42927315605082206,0.631534263189812,0.8352941176470589,0.3256880733944954,0.46864686468646866,0.6362007168458781,0.2038470059633255
0.47760468162682423,0.6437456405487096,0.8260869565217391,0.38578680203045684,0.5259515570934256,0.672566371681416,0.2110910266637802
0.5021006005077395,0.7081807081807081,0.9166666666666666,0.3719806763285024,0.5292096219931272,0.7090239410681399,0.19129280745983124
0.5069275847786097,0.7051892551892551,0.8571428571428571,0.3412322274881517,0.488135593220339,0.6581352833638026,0.18981687724590302
0.39963718179688656,0.6352248104008668,0.8591549295774648,0.2961165048543689,0.4404332129963899,0.6224489795918368,0.18216723203659058
0.42739750440363095,0.6520763187429854,0.8641975308641975,0.33816425120772947,0.4861111111111111,0.6591337099811676,0.1943577229976654
0.3948248314681231,0.6474591651542649,0.868421052631579,0.3235294117647059,0.4714285714285714,0.6496062992125984,0.18884892761707306
0.52337428863016,0.7282774838330395,0.8777777777777778,0.39303482587064675,0.5429553264604811,0.7040998217468806,0.1954181045293808
0.4564953304098781,0.7156434807096592,0.8805970149253731,0.29797979797979796,0.44528301886792454,0.6330472103004292,0.16504767537117004
0.4800552023618838,0.6846005542836486,0.8488372093023255,0.36318407960199006,0.5087108013937283,0.6697247706422018,0.197822704911232
0.45391771155017435,0.6721536351165981,0.8765432098765432,0.3271889400921659,0.47651006711409394,0.6561922365988909,0.19183476269245148
0.4577720251569766,0.632080048514251,0.8,0.33663366336633666,0.4738675958188153,0.6273062730627307,0.20107929408550262
0.4299393487982598,0.6431643803766566,0.8586956521739131,0.3798076923076923,0.5266666666666666,0.6857638888888888,0.21359609067440033
0.4353854239937646,0.6338209982788297,0.8433734939759037,0.3349282296650718,0.4794520547945205,0.6469500924214417,0.20013251900672913
0.437006198606056,0.6740017859420844,0.8205128205128205,0.34594594594594597,0.4866920152091255,0.6438631790744467,0.18704895675182343
0.37743273029003566,0.5989010989010989,0.8690476190476191,0.35960591133004927,0.5087108013937283,0.6771799628942486,0.20875121653079987
0.5137916179012739,0.703117563065207,0.875,0.3598130841121495,0.5099337748344371,0.6802120141342756,0.1968904286623001
0.3954781220258911,0.6255262150784539,0.7948717948717948,0.31958762886597936,0.45588235294117646,0.6126482213438735,0.19406715035438538
0.4172625147672697,0.6604271356783921,0.8875,0.3446601941747573,0.4965034965034965,0.6749049429657795,0.19307011365890503
0.38278714917603207,0.5979837718219818,0.8313253012048193,0.33658536585365856,0.4791666666666667,0.6424581005586593,0.20503166317939758
0.4406780371575492,0.6125654450261779,0.7954545454545454,0.35353535353535354,0.48951048951048953,0.6363636363636364,0.20962192118167877
0.4447273979138999,0.6302001212856276,0.8470588235294118,0.33962264150943394,0.48484848484848486,0.6521739130434783,0.20255304872989655
0.4389495453658151,0.6731749865807837,0.875,0.3103448275862069,0.4581818181818182,0.6415478615071283,0.1782192438840866
0.4325739910730277,0.6397221539218096,0.891566265060241,0.3490566037735849,0.5016949152542373,0.6801470588235294,0.19924968481063843
0.5018320451962347,0.6548817465130381,0.8705882352941177,0.3490566037735849,0.4983164983164983,0.6702898550724637,0.196821391582489
0.4393218122057547,0.6266114725014784,0.8651685393258427,0.36492890995260663,0.5133333333333333,0.6790123456790124,0.21128354966640472
0.425966161230783,0.677133655394525,0.8611111111111112,0.31313131313131315,0.45925925925925926,0.6378600823045267,0.17815978825092316
0.5134873738812826,0.6853404327631132,0.865979381443299,0.41379310344827586,0.56,0.7106598984771574,0.2138107419013977
0.3767340878658385,0.6332286432160804,0.875,0.32710280373831774,0.47619047619047616,0.6554307116104869,0.19784840941429138
0.5359007904809997,0.7603602383531962,0.9295774647887324,0.32038834951456313,0.47653429602888087,0.673469387755102,0.1653466373682022
0.47188456725039296,0.65835087284883,0.8414634146341463,0.3520408163265306,0.49640287769784175,0.6583969465648855,0.19456830620765686
0.3848940915631583,0.6043037974683545,0.8354430379746836,0.3157894736842105,0.4583333333333333,0.6285714285714286,0.19695888459682465
0.429588126961836,0.6034188034188035,0.8690476190476191,0.3395348837209302,0.4882943143812709,0.662431941923775,0.20385567843914032
0.4261009473484883,0.6364027538726335,0.8192771084337349,0.3434343434343434,0.48398576512455516,0.6415094339622641,0.19991646707057953
0.3796556518037882,0.6366666666666667,0.84,0.315,0.4581818181818182,0.63,0.18915781378746033
0.41263449676916986,0.6529113924050634,0.8734177215189873,0.34673366834170855,0.49640287769784175,0.6699029126213593,0.1927204430103302
0.43806024274336175,0.6370100589663545,0.8817204301075269,0.39805825242718446,0.5484949832775919,0.7093425605536332,0.21513932943344116
0.46550201564212,0.6402128917800118,0.8202247191011236,0.3443396226415094,0.4850498338870432,0.6426056338028169,0.20728625357151031
0.45247786104618776,0.6427280395228341,0.8255813953488372,0.3604060913705584,0.5017667844522968,0.6561922365988909,0.20322467386722565
0.5200065714148403,0.6823413159730294,0.8695652173913043,0.3827751196172249,0.53156146179402,0.6932409012131716,0.20428352057933807
0.5379234652346236,0.66562608394034,0.8709677419354839,0.3875598086124402,0.5364238410596026,0.6970740103270223,0.2059992104768753
0.4644520742623262,0.6164224664224665,0.8333333333333334,0.33980582524271846,0.4827586206896552,0.6457564575645757,0.20120397210121155
0.48407046935839637,0.6897825480903261,0.8529411764705882,0.29441624365482233,0.4377358490566038,0.6183368869936035,0.16836930811405182
0.43352770354122405,0.7067721518987341,0.9493670886075949,0.3409090909090909,0.5016722408026756,0.6996268656716418,0.1869269609451294
0.45295068408359906,0.6394574012375059,0.8409090909090909,0.3523809523809524,0.4966442953020134,0.6583629893238434,0.20582236349582672
0.48563539384904225,0.71380278096696,0.8846153846153846,0.33014354066985646,0.4808362369337979,0.6621880998080614,0.1804867684841156
0.456102167723745,0.6684288173100565,0.8433734939759037,0.3553299492385787,0.5,0.6616257088846881,0.19596391916275024
0.4769646184165757,0.6466065441091456,0.8924731182795699,0.39712918660287083,0.5496688741721855,0.7142857142857143,0.21238134801387787
0.42120881046674363,0.6530778894472362,0.875,0.3482587064676617,0.498220640569395,0.6717850287907869,0.1927996724843979
0.32546965394593486,0.5891307440603215,0.7575757575757576,0.26455026455026454,0.39215686274509803,0.5518763796909493,0.1802784502506256
0.45604355380857586,0.6582777440873256,0.8705882352941177,0.3645320197044335,0.5138888888888888,0.6813996316758748,0.19999951124191284
0.44635848864034433,0.6308069923371648,0.896551724137931,0.35944700460829493,0.5131578947368421,0.6902654867256637,0.20576639473438263
0.452692115942645,0.6793671720500989,0.8783783783783784,0.30660377358490565,0.45454545454545453,0.639763779527559,0.17959897220134735
0.3018711549698957,0.5579439252336449,0.7692307692307693,0.25510204081632654,0.3831417624521073,0.5482456140350878,0.18135538697242737
0.4706474046200466,0.6454670158373862,0.8271604938271605,0.32524271844660196,0.46689895470383275,0.6320754716981132,0.19311872124671936
0.5351568371024372,0.7110313235112047,0.8414634146341463,0.3556701030927835,0.5,0.6609195402298851,0.18519464135169983
0.4572418825853567,0.6474274008916736,0.8488372093023255,0.3476190476190476,0.49324324324324326,0.6588447653429603,0.20118944346904755
0.475158622008238,0.6590964590964591,0.8690476190476191,0.3443396226415094,0.49324324324324326,0.666058394160584,0.1959976702928543
0.4910492396127569,0.6813375952790754,0.8313253012048193,0.35751295336787564,0.5,0.6571428571428571,0.19194622337818146
0.4211633761876788,0.6402294550442698,0.8888888888888888,0.35121951219512193,0.5034965034965035,0.6805293005671077,0.19599272310733795
0.4966162658209629,0.6821220750278568,0.8780487804878049,0.3564356435643564,0.5070422535211268,0.6792452830188679,0.19049160182476044
0.5259650484080328,0.6987123932153028,0.8536585365853658,0.35175879396984927,0.498220640569395,0.6641366223908919,0.1867409646511078
0.5319181455702825,0.7033291457286434,0.8875,0.3736842105263158,0.5259259259259259,0.696078431372549,0.18364137411117554
0.46164200650707604,0.7216336771675496,0.9264705882352942,0.30434782608695654,0.4581818181818182,0.6576200417536534,0.16723579168319702
0.40816601716593603,0.638851058561347,0.8780487804878049,0.33488372093023255,0.48484848484848486,0.6629834254143646,0.19885912537574768
